Frame Number,Timecode,adaptive_ratio (w=2),content_val,delta_edges,delta_hue,delta_lum,delta_sat
2896,00:02:00.746,0.7943313301641403,0.02001953125,0.13142903645833334,0.012342664930555556,0.0263671875,0.021348741319444444
2897,00:02:00.787,1.1497287758970003,0.03976779513888889,0.034586588541666664,0.03919813368055555,0.03941514756944445,0.040690104166666664
2898,00:02:00.829,0.8692002372371002,0.04306821469907407,0.20060221354166666,0.022216796875,0.05300564236111111,0.05398220486111111
2899,00:02:00.871,0.6622095167834747,0.06493236400462964,0.4012044270833333,0.041259765625,0.06610785590277778,0.0874294704861111
2900,00:02:00.912,0.33369607621707087,0.07347728587962964,0.62255859375,0.053900824652777776,0.10343424479166667,0.06309678819444445
2901,00:02:00.954,0.7956267821472682,0.2359031394675926,2.4348958333333335,0.17073567708333334,0.211669921875,0.3253038194444444
2902,00:02:00.996,1.6153171229382757,0.536865234375,2.5594075520833335,0.4452311197916667,0.2967122395833333,0.86865234375
2903,00:02:01.038,0.658093193555622,0.5107241030092592,2.5801595052083335,0.3789876302083333,0.3581271701388889,0.7950575086805556
2904,00:02:01.079,0.6058826376675971,0.5093315972222222,1.929931640625,0.3677029079861111,0.3782823350694444,0.7820095486111112
2905,00:02:01.121,2.7556184576675626,1.8221661603009263,1.9022623697916667,0.8606499565972222,1.7038845486111112,2.9019639756944446
2906,00:02:01.163,0.4924664434836429,0.4928204571759259,2.4072265625,0.3208279079861111,0.3956976996527778,0.7619357638888888
2907,00:02:01.204,1.4133995597448779,1.1321433738425928,2.9536946614583335,0.5573187934027778,0.9466145833333334,1.8924967447916667
2908,00:02:01.246,0.9516590400427677,0.5392343026620371,2.9744466145833335,0.2760416666666667,0.4552951388888889,0.8863661024305556
2909,00:02:01.288,0.6326100109561263,0.34980830439814814,1.1275227864583333,0.18107096354166666,0.2858344184027778,0.58251953125
2910,00:02:01.330,0.8724858531704446,0.29172996238425924,1.03759765625,0.15869140625,0.22496202256944445,0.4915364583333333
2911,00:02:01.371,0.9706165150886975,0.24873408564814817,1.36962890625,0.11705186631944445,0.20662434895833334,0.4225260416666667
2912,00:02:01.413,0.8983169776783444,0.19968894675925927,0.7539876302083334,0.07120768229166667,0.195556640625,0.3323025173611111
2913,00:02:01.455,0.9026428833068785,0.18382884837962962,0.62255859375,0.06624348958333333,0.18885633680555555,0.29638671875
2914,00:02:01.496,0.7997280731570927,0.16487630208333334,0.3597005208333333,0.07218424479166667,0.13731553819444445,0.2851291232638889
2915,00:02:01.538,0.9164154224504285,0.20132559317129628,1.058349609375,0.0996365017361111,0.19764539930555555,0.3066948784722222
2916,00:02:01.580,0.9708083969325939,0.23981843171296294,2.4141438802083335,0.1277126736111111,0.2524956597222222,0.3392469618055556
2917,00:02:01.621,1.0414763739606572,0.2902289496527778,2.386474609375,0.1787109375,0.3077528211805556,0.3842230902777778
2918,00:02:01.663,1.058819284585465,0.3316876446759259,2.0751953125,0.2097710503472222,0.3515353732638889,0.4337565104166667
2919,00:02:01.705,0.9652760046979524,0.34185112847222227,2.3103841145833335,0.2179633246527778,0.3689236111111111,0.4386664496527778
2920,00:02:01.747,0.9918175989270526,0.38114872685185186,2.3588053385416665,0.2599555121527778,0.3994683159722222,0.4840223524305556
2921,00:02:01.788,1.011691313917862,0.41352900752314814,1.6255696614583333,0.3139919704861111,0.4035915798611111,0.5230034722222222
2922,00:02:01.830,1.0444726544058247,0.4501048900462963,1.556396484375,0.3235677083333333,0.5189344618055556,0.5078125
2923,00:02:01.872,1.0040786641637756,0.4618959780092593,1.5909830729166667,0.3475477430555556,0.5041775173611112,0.5339626736111112
2924,00:02:01.913,0.9589494930747282,0.467185691550926,1.514892578125,0.3788791232638889,0.4495985243055556,0.5730794270833334
2925,00:02:01.955,1.012954194937927,0.5092592592592593,1.473388671875,0.4289822048611111,0.4405653211805556,0.6582302517361112
2926,00:02:01.997,1.0225375443147804,0.5274793836805555,1.4872233072916667,0.4908040364583333,0.4086642795138889,0.6829698350694444
2927,00:02:02.039,1.0650234925266842,0.5544252748842592,1.2381998697916667,0.5209418402777778,0.4122992621527778,0.7300347222222222
2928,00:02:02.080,0.9886521965385843,0.5325430410879629,1.4249674479166667,0.531494140625,0.3924424913194444,0.6736924913194444
2929,00:02:02.122,0.9161680997941141,0.5130208333333334,1.2451171875,0.5165473090277778,0.3957248263888889,0.6267903645833334
2930,00:02:02.164,0.993878378432624,0.5596969039351852,1.162109375,0.5976291232638888,0.3867458767361111,0.6947157118055556
2931,00:02:02.205,1.0337942717566877,0.5931893807870371,1.3557942708333333,0.595703125,0.4521755642361111,0.731689453125
2932,00:02:02.247,1.044843428940827,0.6138237847222222,1.53564453125,0.6081271701388888,0.4410807291666667,0.7922634548611112
2933,00:02:02.289,1.0637126117548523,0.6086516203703703,2.4625651041666665,0.5912543402777778,0.4827473958333333,0.751953125
2934,00:02:02.331,1.1208626525532484,0.58837890625,2.8291829427083335,0.5572102864583334,0.4920518663194444,0.7158745659722222
2935,00:02:02.372,1.0309531569574935,0.4933901186342593,2.1651204427083335,0.5077582465277778,0.3846571180555556,0.5877549913194444
2936,00:02:02.414,0.8955148319050759,0.3838704427083333,2.0406087239583335,0.3698459201388889,0.2975802951388889,0.4841851128472222
2937,00:02:02.456,0.9501684673018819,0.3334056712962963,2.2896321614583335,0.3265516493055556,0.2631293402777778,0.4105360243055556
2938,00:02:02.497,1.0636818397154348,0.2994610821759259,1.6255696614583333,0.3123101128472222,0.2245822482638889,0.3614908854166667
2939,00:02:02.539,1.0331095828357288,0.22684280960648148,0.6363932291666666,0.23082139756944445,0.16663953993055555,0.2830674913194444
2940,00:02:02.581,1.2274528934691142,0.1820113570601852,0.70556640625,0.18885633680555555,0.13633897569444445,0.22083875868055555
2941,00:02:02.622,0.608688104847459,0.0634132667824074,0.9130859375,0.05259874131944445,0.059814453125,0.07782660590277778
2942,00:02:02.664,0.05437675321872976,0.00341796875,0.0,0.001980251736111111,0.003119574652777778,0.005154079861111111
2943,00:02:02.706,0.2520491803278689,0.004448784722222222,0.0,0.003960503472222222,0.003228081597222222,0.006157769097222222
2944,00:02:02.748,0.537080405932865,0.0015552662037037037,0.0,0.0017632378472222222,0.0011664496527777778,0.001736111111111111
2945,00:02:02.789,1.0218978102189782,0.002215350115740741,0.0,0.0025227864583333335,0.0014105902777777778,0.002712673611111111
2946,00:02:02.831,1.060702875399361,0.0015010127314814814,0.0,0.0010850694444444445,0.001220703125,0.002197265625
2947,00:02:02.873,1.0197628458498023,0.0011664496527777778,0.0,0.0010850694444444445,0.0010579427083333333,0.0013563368055555555
2948,00:02:02.914,0.9495548961424334,0.0007233796296296297,0.0,0.00043402777777777775,0.0006510416666666666,0.0010850694444444445
2949,00:02:02.956,0.17964071856287425,0.00013563368055555556,0.0,5.425347222222222e-05,0.00010850694444444444,0.000244140625
2950,00:02:02.998,0.44813278008298746,0.000244140625,0.0,0.00010850694444444444,0.00018988715277777778,0.00043402777777777775
2951,00:02:03.040,4.355555555555556,0.0008861400462962963,0.0,0.0004611545138888889,0.0006781684027777778,0.0015190972222222222
2952,00:02:03.081,1.5359999999999998,0.00043402777777777775,0.0,0.00010850694444444444,0.0005425347222222222,0.0006510416666666666
2953,00:02:03.123,0.0,0.0,0.0,0.0,0.0,0.0
2954,00:02:03.165,0.0,0.0,0.0,0.0,0.0,0.0
2955,00:02:03.206,0.33149171270718236,0.0004069010416666667,0.0,8.138020833333333e-05,0.0005154079861111111,0.0006239149305555555
2956,00:02:03.248,1.0206489675516224,0.001564308449074074,0.0,0.0006510416666666666,0.0017632378472222222,0.0022786458333333335
2957,00:02:03.290,2.7871939736346514,0.003345630787037037,0.0,0.0010308159722222222,0.004096137152777778,0.004909939236111111
2958,00:02:03.332,1.603658536585366,0.0023781105324074073,0.0,0.0010579427083333333,0.002739800347222222,0.0033365885416666665
2959,00:02:03.373,0.2447980416156671,0.0004521122685185185,0.0,0.000244140625,0.0004069010416666667,0.0007052951388888889
2960,00:02:03.415,0.457350272232305,0.0005696614583333334,0.0,0.00021701388888888888,0.0004069010416666667,0.0010850694444444445
2961,00:02:03.457,1.6296296296296298,0.001094111689814815,0.0,0.001681857638888889,0.0004611545138888889,0.0011393229166666667
2962,00:02:03.498,1.4534161490683228,0.0010579427083333333,0.0,0.0017632378472222222,0.0004611545138888889,0.0009494357638888889
2963,00:02:03.540,0.8673139158576051,0.0006058304398148148,0.0,0.00029839409722222225,0.0005696614583333334,0.0009494357638888889
2964,00:02:03.582,1.0035335689045937,0.0006419994212962962,0.0,0.0002712673611111111,0.0006781684027777778,0.0009765625
2965,00:02:03.623,0.0,0.0,0.0,0.0,0.0,0.0
2966,00:02:03.665,1.3943661971830985,0.0008951822916666666,0.0,0.0006781684027777778,0.0006239149305555555,0.0013834635416666667
2967,00:02:03.707,3.6904761904761902,0.0014015480324074073,0.0,0.0008680555555555555,0.001247829861111111,0.0020887586805555555
2968,00:02:03.749,0.8405797101449278,0.0005244502314814815,0.0,0.0002712673611111111,0.0004069010416666667,0.0008951822916666666
2969,00:02:03.790,0.16356877323420074,9.946469907407407e-05,0.0,2.712673611111111e-05,8.138020833333333e-05,0.00018988715277777778
2970,00:02:03.832,0.24999999999999997,9.946469907407407e-05,0.0,5.425347222222222e-05,8.138020833333333e-05,0.00016276041666666666
2971,00:02:03.874,1.8750000000000002,0.0004069010416666667,0.0,0.00016276041666666666,0.0003255208333333333,0.000732421875
2972,00:02:03.915,3.4929577464788735,0.000560619212962963,0.0,0.000244140625,0.0006239149305555555,0.0008138020833333334
2973,00:02:03.957,0.26666666666666666,0.00010850694444444444,0.0,5.425347222222222e-05,0.00016276041666666666,0.00010850694444444444
2974,00:02:03.999,0.06282722513089005,2.712673611111111e-05,0.0,0.0,5.425347222222222e-05,2.712673611111111e-05
2975,00:02:04.041,4.516129032258065,0.000632957175925926,0.0,0.00029839409722222225,0.0007052951388888889,0.0008951822916666666
2976,00:02:04.082,1.773584905660377,0.0004249855324074074,0.0,0.000244140625,0.0004069010416666667,0.0006239149305555555
2977,00:02:04.124,0.0,0.0,0.0,0.0,0.0,0.0
2978,00:02:04.166,1.2222222222222223,0.00029839409722222225,0.0,0.00018988715277777778,0.00035264756944444444,0.00035264756944444444
2979,00:02:04.207,1.131313131313131,0.00025318287037037036,0.0,0.00016276041666666666,0.00016276041666666666,0.00043402777777777775
2980,00:02:04.249,0.6055045871559633,0.00029839409722222225,0.0,0.00018988715277777778,0.00035264756944444444,0.00035264756944444444
2981,00:02:04.291,0.4244372990353698,0.00029839409722222225,0.0,8.138020833333333e-05,0.000244140625,0.0005696614583333334
2982,00:02:04.333,2.583333333333333,0.001121238425925926,0.0,0.0016547309027777778,0.0004611545138888889,0.001247829861111111
2983,00:02:04.374,0.8513513513513515,0.0011393229166666667,0.0,0.001736111111111111,0.0005154079861111111,0.0011664496527777778
2984,00:02:04.416,0.0,0.0,0.0,0.0,0.0,0.0
2985,00:02:04.458,3.246268656716418,0.003933376736111111,0.0,0.0006239149305555555,0.003146701388888889,0.008029513888888888
2986,00:02:04.499,1.470019342359768,0.003436053240740741,0.0,0.001925998263888889,0.002387152777777778,0.005995008680555556
2987,00:02:04.541,0.07092198581560284,0.00027126736111111107,0.0,0.00013563368055555556,0.0003255208333333333,0.00035264756944444444
2988,00:02:04.583,1.543050847457627,0.00514503761574074,0.0,0.003390842013888889,0.0035264756944444445,0.008517795138888888
2989,00:02:04.624,0.5841631104788999,0.002785011574074074,0.0,0.0035264756944444445,0.0009494357638888889,0.003879123263888889
2990,00:02:04.666,1.2706672261854806,0.006844979745370371,0.0,0.006157769097222222,0.003634982638888889,0.0107421875
2991,00:02:04.708,1.1914556962025318,0.006808810763888889,0.0,0.005343967013888889,0.004014756944444444,0.011067708333333334
2992,00:02:04.750,0.8937685459940653,0.006808810763888889,0.0,0.00537109375,0.0035807291666666665,0.011474609375
2993,00:02:04.791,0.8116604744212632,0.006419994212962962,0.0,0.004801432291666667,0.0037977430555555555,0.010660807291666666
2994,00:02:04.833,1.5141540487162606,0.010398582175925925,0.0,0.007025824652777778,0.00634765625,0.017822265625
2995,00:02:04.875,0.934848904907125,0.007622612847222223,0.0,0.006483289930555556,0.004801432291666667,0.011583116319444444
2996,00:02:04.916,0.7591392273787919,0.006618923611111112,0.0,0.005181206597222222,0.003607855902777778,0.011067708333333334
2997,00:02:04.958,1.3711583924349882,0.009177879050925927,0.0,0.007297092013888889,0.005777994791666667,0.014458550347222222
2998,00:02:05.000,1.0579439252336449,0.007676866319444444,0.0,0.005886501736111111,0.004475911458333333,0.012668185763888888
2999,00:02:05.042,0.5902720527617477,0.004855685763888889,0.0,0.003173828125,0.003119574652777778,0.008273654513888888
3000,00:02:05.083,1.6302816901408452,0.008373119212962963,0.0,0.006917317708333333,0.004313151041666667,0.013888888888888888
3001,00:02:05.125,1.617142857142857,0.007676866319444445,0.0,0.013481987847222222,0.002875434027777778,0.006673177083333333
3002,00:02:05.167,0.049366244162775186,0.0003345630787037037,0.0,0.0005696614583333334,0.00010850694444444444,0.0003255208333333333
3003,00:02:05.208,1.2006003001500747,0.005425347222222221,0.13834635416666666,0.008192274305555556,0.003716362847222222,0.004367404513888889
3004,00:02:05.250,0.7023675310033822,0.00563331886574074,0.020751953125,0.001491970486111111,0.0037706163194444445,0.011637369791666666
3005,00:02:05.292,0.13457841252403183,0.004430700231481482,0.0,0.0030653211805555555,0.003119574652777778,0.007107204861111111
3006,00:02:05.334,0.31024540270391493,0.021891276041666668,0.4288736979166667,0.010064019097222222,0.035074869791666664,0.020534939236111112
3007,00:02:05.375,0.9206255532605491,0.09874131944444446,0.8577473958333334,0.050482855902777776,0.1764594184027778,0.06928168402777778
3008,00:02:05.417,1.3049630914719188,0.17343930844907407,0.6917317708333334,0.1001247829861111,0.3115505642361111,0.108642578125
3009,00:02:05.459,1.4534927050190614,0.22925708912037038,0.95458984375,0.12660047743055555,0.4470757378472222,0.11409505208333333
3010,00:02:05.500,0.9437368674359367,0.1817400896990741,0.6363932291666666,0.10430230034722222,0.3548719618055556,0.08604600694444445
3011,00:02:05.542,0.8428985132792902,0.17699291087962962,1.0860188802083333,0.09136284722222222,0.3274197048611111,0.11219618055555555
3012,00:02:05.584,0.891218872870249,0.1906105324074074,0.684814453125,0.09383138020833333,0.3378092447916667,0.1401909722222222
3013,00:02:05.625,1.069534341077407,0.23831741898148148,0.9200032552083334,0.11417643229166667,0.4386393229166667,0.1621365017361111
3014,00:02:05.667,0.9614194416414396,0.2584544994212963,0.6640625,0.1298556857638889,0.4646809895833333,0.18082682291666666
3015,00:02:05.709,0.97596113856033,0.26523618344907407,0.8231608072916666,0.14371744791666666,0.4784071180555556,0.173583984375
3016,00:02:05.751,1.7327906928942878,0.38113968460648145,0.78857421875,0.2578396267361111,0.531005859375,0.3545735677083333
3017,00:02:05.792,0.8991594188814928,0.20916521990740744,0.4219563802083333,0.1279025607638889,0.3298068576388889,0.16978624131944445
3018,00:02:05.834,0.6775676098171018,0.14697265625,0.2836100260416667,0.09307183159722222,0.2277289496527778,0.1201171875
3019,00:02:05.876,0.9236624950519169,0.1371437355324074,0.186767578125,0.07874891493055555,0.1476508246527778,0.1850314670138889
3020,00:02:05.917,1.2850423720033979,0.1402000144675926,0.2559407552083333,0.07584635416666667,0.13273111979166666,0.21202256944444445
3021,00:02:05.959,0.9089454177897575,0.09757486979166667,0.2766927083333333,0.05455186631944445,0.09868706597222222,0.13948567708333334
3022,00:02:06.001,0.5441179776543849,0.05471462673611111,0.186767578125,0.027153862847222224,0.047444661458333336,0.08954535590277778
3023,00:02:06.043,1.3348626697253392,0.09733977141203703,0.12451171875,0.04600694444444445,0.054009331597222224,0.19200303819444445
3024,00:02:06.084,0.1591261141990363,0.06711154513888888,0.04150390625,0.04163953993055555,0.05287000868055555,0.10682508680555555
3025,00:02:06.126,0.1715607110090513,0.07228370949074074,0.0830078125,0.03624131944444445,0.06415473090277778,0.116455078125
3026,00:02:06.168,20.795654689207424,1.4626645688657405,0.7332356770833334,0.7557508680555556,1.3315158420138888,2.3007269965277777
3027,00:02:06.209,0.13961533664821255,0.05820493344907407,0.006917317708333333,0.032552083333333336,0.019314236111111112,0.12274848090277778
3028,00:02:06.251,0.2099071838982763,0.083740234375,0.11759440104166667,0.04416232638888889,0.054985894097222224,0.1520724826388889
3029,00:02:06.293,0.8909210743120778,0.048891420717592594,0.12451171875,0.031656901041666664,0.038519965277777776,0.07649739583333333
3030,00:02:06.335,0.42435424354243545,0.025996455439814815,0.09684244791666667,0.011800130208333334,0.018256293402777776,0.047932942708333336
3031,00:02:06.376,1.1622172406765843,0.05156792534722222,0.0,0.027615017361111112,0.015760633680555556,0.111328125
3032,00:02:06.418,1.7252740208960968,0.06084526909722223,0.020751953125,0.03944227430555555,0.020480685763888888,0.12261284722222222
3033,00:02:06.460,1.1550440928138095,0.041748046875,0.145263671875,0.021267361111111112,0.019856770833333332,0.08412000868055555
3034,00:02:06.501,0.7469150174621654,0.021755642361111115,0.08992513020833333,0.009847005208333334,0.011610243055555556,0.04380967881944445
3035,00:02:06.543,0.6177378236951562,0.010407624421296295,0.0,0.006564670138888889,0.002468532986111111,0.022189670138888888
3036,00:02:06.585,0.42508901670775134,0.003508391203703704,0.0,0.0011664496527777778,0.0033365885416666665,0.006022135416666667
3037,00:02:06.626,0.10206561360874847,0.0003797743055555555,0.0,0.00010850694444444444,0.00037977430555555556,0.0006510416666666666
3038,00:02:06.668,0.3902439024390243,0.00047019675925925923,0.0,0.00021701388888888888,0.00029839409722222225,0.0008951822916666666
3039,00:02:06.710,1.3414634146341462,0.0004973234953703703,0.0,0.00016276041666666666,0.00037977430555555556,0.0009494357638888889
3040,00:02:06.752,1.352112676056338,0.0004340277777777778,0.0,8.138020833333333e-05,0.00043402777777777775,0.0007866753472222222
3041,00:02:06.793,0.54320987654321,0.00019892939814814816,0.0,2.712673611111111e-05,0.0002712673611111111,0.00029839409722222225
3042,00:02:06.835,0.32911392405063294,0.00011754918981481481,0.0,0.0,0.00021701388888888888,0.00013563368055555556
3043,00:02:06.877,1.3430656934306568,0.000415943287037037,0.0,0.00013563368055555556,0.00048828125,0.0006239149305555555
3044,00:02:06.918,1.090909090909091,0.0003797743055555555,0.0,0.00016276041666666666,0.00035264756944444444,0.0006239149305555555
3045,00:02:06.960,1.9512195121951221,0.0005425347222222221,0.0,0.00021701388888888888,0.00035264756944444444,0.0010579427083333333
3046,00:02:07.002,1.1199999999999999,0.0003164785879629629,0.0,0.00016276041666666666,0.00013563368055555556,0.0006510416666666666
3047,00:02:07.044,0.0,0.0,0.0,0.0,0.0,0.0
3048,00:02:07.085,1.9574468085106385,0.0002079716435185185,0.0,5.425347222222222e-05,0.00021701388888888888,0.00035264756944444444
3049,00:02:07.127,1.8333333333333335,9.946469907407408e-05,0.0,0.0,0.00013563368055555556,0.00016276041666666666
3050,00:02:07.169,0.09090909090909091,9.04224537037037e-06,0.0,0.0,2.712673611111111e-05,0.0
3051,00:02:07.210,0.0,0.0,0.0,0.0,0.0,0.0
3052,00:02:07.252,1.2121212121212126,9.042245370370371e-05,0.0,0.0,0.00013563368055555556,0.00013563368055555556
3053,00:02:07.294,5.454545454545453,0.00027126736111111107,0.06917317708333333,0.00010850694444444444,0.00035264756944444444,0.00035264756944444444
3054,00:02:07.336,0.007820136852394915,1.808449074074074e-05,0.0,0.0,2.712673611111111e-05,2.712673611111111e-05
3055,00:02:07.377,0.004970178926441351,9.042245370370371e-05,0.0,5.425347222222222e-05,2.712673611111111e-05,0.00018988715277777778
3056,00:02:07.419,0.2268197447403695,0.00879810474537037,0.06917317708333333,0.005126953125,0.006646050347222222,0.014621310763888888
3057,00:02:07.461,1.3580794446586968,0.06368453414351853,0.04150390625,0.029459635416666668,0.09342447916666667,0.06816948784722222
3058,00:02:07.502,1.4563799502720618,0.09136284722222221,0.09684244791666667,0.035563151041666664,0.14048936631944445,0.09803602430555555
3059,00:02:07.544,0.9900553619028091,0.08732096354166667,0.21443684895833334,0.04275173611111111,0.112060546875,0.1071506076388889
3060,00:02:07.586,0.843788592360021,0.0911277488425926,0.3389485677083333,0.03591579861111111,0.10416666666666667,0.13330078125
3061,00:02:07.627,0.7355468567240061,0.10661711516203703,0.04150390625,0.061089409722222224,0.0837131076388889,0.175048828125
3062,00:02:07.669,0.8510761079124424,0.14669234664351852,0.11759440104166667,0.07600911458333333,0.13734266493055555,0.22672526041666666
3063,00:02:07.711,1.5372816593886462,0.25465675636574076,0.19368489583333334,0.1659884982638889,0.2360297309027778,0.3619520399305556
3064,00:02:07.753,1.2145570793180134,0.23704246238425927,0.21443684895833334,0.11387803819444445,0.2988823784722222,0.2983669704861111
3065,00:02:07.794,0.8183419243986255,0.17226381655092593,0.2766927083333333,0.07215711805555555,0.19129774305555555,0.2533365885416667
3066,00:02:07.836,1.0342234517021394,0.20705837673611108,0.29052734375,0.09453667534722222,0.2251519097222222,0.3014865451388889
3067,00:02:07.878,0.7415485788506769,0.1432562934027778,0.311279296875,0.08159722222222222,0.15690104166666666,0.19127061631944445
3068,00:02:07.919,1.5704398558599786,0.24826388888888892,1.4249674479166667,0.18617078993055555,0.2525770399305556,0.3060438368055556
3069,00:02:07.961,0.9156269161117369,0.14515516493055555,0.17985026041666666,0.07758246527777778,0.1384819878472222,0.21940104166666666
3070,00:02:08.003,0.9424840060395686,0.1368724681712963,0.2974446614583333,0.08222113715277778,0.1494411892361111,0.178955078125
3071,00:02:08.045,1.0172470040670742,0.10573097511574074,0.2628580729166667,0.06353081597222222,0.137451171875,0.1162109375
3072,00:02:08.086,1.038479209740409,0.08175094039351852,0.477294921875,0.043863932291666664,0.14119466145833334,0.06019422743055555
3073,00:02:08.128,0.773620457604307,0.051974826388888895,0.4703776041666667,0.029459635416666668,0.07874891493055555,0.04771592881944445
3074,00:02:08.170,0.2801284649683515,0.020308883101851853,0.20060221354166666,0.011420355902777778,0.03298611111111111,0.016520182291666668
3075,00:02:08.211,0.8110709987966307,0.0609447337962963,0.37353515625,0.05661349826388889,0.06306966145833333,0.06315104166666667
3076,00:02:08.253,0.9685554815444335,0.09532335069444443,0.5464680989583334,0.10093858506944445,0.08026801215277778,0.1047634548611111
3077,00:02:08.295,0.9586803801079038,0.13295717592592593,0.6986490885416666,0.13267686631944445,0.115478515625,0.15071614583333334
3078,00:02:08.337,1.0431240638057446,0.17946144386574073,1.1897786458333333,0.1796332465277778,0.13368055555555555,0.2250705295138889
3079,00:02:08.378,1.0238072594705974,0.21902126736111108,0.933837890625,0.24256727430555555,0.15928819444444445,0.2552083333333333
3080,00:02:08.420,0.8989985066189684,0.24086733217592593,1.2589518229166667,0.2499728732638889,0.161865234375,0.3107638888888889
3081,00:02:08.462,0.7481740803292807,0.3024269386574074,1.556396484375,0.3286946614583333,0.21299913194444445,0.3655870225694444
3082,00:02:08.503,0.4516983574054441,0.37080439814814814,1.473388671875,0.3705783420138889,0.2548014322916667,0.4870334201388889
3083,00:02:08.545,0.49517544796360763,0.7861870659722222,3.1404622395833335,0.7808430989583334,0.5360785590277778,1.0416395399305556
3084,00:02:08.587,0.7182656467847298,1.9541648582175926,5.506184895833333,1.9145236545138888,1.0418836805555556,2.9060872395833335
3085,00:02:08.629,0.8927780066344341,3.7233796296296298,8.286946614583334,3.1746148003472223,2.0746527777777777,5.920871310763889
3086,00:02:08.670,0.9889437923034492,6.002314814814814,11.91162109375,4.671359592013889,3.695556640625,9.640028211805555
3087,00:02:08.712,0.9386066135853814,7.9395525896990735,16.615397135416668,5.756944444444445,4.812635633680555,13.249077690972221
3088,00:02:08.754,0.9724124691655612,10.660581235532407,19.984130859375,7.862847222222222,6.528428819444445,17.590467664930557
3089,00:02:08.795,0.9685753111056735,13.449209707754628,25.531819661458332,9.73556857638889,8.469482421875,22.142578125
3090,00:02:08.837,0.9592671984520682,16.461018880208332,32.857259114583336,11.93259006076389,10.42453342013889,27.02593315972222
3091,00:02:08.879,1.0226602895742938,20.481083622685187,40.161946614583336,14.899793836805555,13.327989366319445,33.21546766493056
3092,00:02:08.920,1.045648370571607,24.04909939236111,48.075358072916664,17.23952907986111,16.447129991319443,38.46063910590278
3093,00:02:08.962,0.9852123558437206,26.149712456597225,56.092529296875,19.20624457465278,17.816324869791668,41.42656792534722
3094,00:02:09.004,1.0003367918716202,28.90507450810185,60.913899739583336,22.124430338541668,19.424153645833332,45.16663953993056
3095,00:02:09.046,1.1112520783760937,32.733579282407405,64.80143229166667,26.133870442708332,21.903564453125,50.163302951388886
3096,00:02:09.087,1.0677834866908034,32.64898003472222,67.03572591145833,26.248128255208332,22.850477430555557,48.84833441840278
3097,00:02:09.129,0.9358036427358079,30.122169777199076,65.1611328125,25.799235026041668,20.40435112847222,44.162923177083336
3098,00:02:09.171,0.9703870520070477,30.544795283564813,65.61767578125,27.13864474826389,20.236165364583332,44.25957573784722
3099,00:02:09.212,1.1160275776756674,32.82687717013889,65.306396484375,29.85601128472222,21.444986979166668,47.17963324652778
3100,00:02:09.254,1.0517060037435593,30.309651692708332,58.638102213541664,29.788899739583332,18.944444444444443,42.19561089409722
3101,00:02:09.296,0.9424539699955521,26.679533781828706,54.439290364583336,25.892930772569443,16.24091254340278,37.904758029513886
3102,00:02:09.338,0.9745712104441973,25.22683376736111,49.458821614583336,23.82562934027778,15.14523654513889,36.709635416666664
3103,00:02:09.379,1.0901914325055548,24.870958116319443,47.639567057291664,23.241590711805557,15.04489474826389,36.326388888888886
3104,00:02:09.421,1.040860925513594,21.680094401041668,41.842854817708336,20.78789605034722,12.487901475694445,31.764485677083332
3105,00:02:09.463,0.9201315840749881,17.667082609953706,36.966145833333336,15.58322482638889,10.81618923611111,26.60183376736111
3106,00:02:09.504,0.9115314225686616,15.551133897569443,34.621175130208336,13.096869574652779,9.95383029513889,23.602701822916668
3107,00:02:09.546,0.9622050848854518,14.700231481481481,31.072591145833332,12.095784505208334,9.525743272569445,22.479166666666668
3108,00:02:09.588,1.0038829050019242,14.194381148726853,30.028076171875,11.453070746527779,9.291639539930555,21.83843315972222
3109,00:02:09.629,1.0286906897689723,13.697998046875,29.1357421875,11.051622178819445,9.03466796875,21.007703993055557
3110,00:02:09.671,0.9883402283827486,12.608552155671296,27.427164713541668,10.571044921875,8.384575737847221,18.870035807291668
3111,00:02:09.713,0.968781161624353,11.760651765046296,23.553466796875,10.097819010416666,7.847330729166667,17.336805555555557
3112,00:02:09.755,0.9973997001727457,11.376166449652779,22.508951822916668,9.734619140625,7.602945963541667,16.790934244791668
3113,00:02:09.796,1.0020567581950097,10.875831886574074,18.711344401041668,9.307698567708334,7.385823567708333,15.933973524305555
3114,00:02:09.838,0.994345608159547,10.378264250578704,16.670735677083332,8.825575086805555,7.052517361111111,15.256700303819445
3115,00:02:09.880,0.9885790268581375,9.898952907986112,17.251790364583332,8.202284071180555,6.773383246527778,14.72119140625
3116,00:02:09.921,1.0053136251083823,9.598171657986112,15.142008463541666,7.901068793402778,6.587510850694445,14.30593532986111
3117,00:02:09.963,1.0110890742808993,9.200991030092593,13.461100260416666,7.534206814236111,6.332329644097222,13.736436631944445
3118,00:02:10.005,1.008810077964805,8.711552372685185,11.199137369791666,7.150227864583333,5.975992838541667,13.008436414930555
3119,00:02:10.047,1.004623454724549,8.191641348379632,10.576578776041666,6.614501953125,5.770643446180555,12.189778645833334
3120,00:02:10.088,0.982361743074802,7.551088686342593,10.223795572916666,6.107123480902778,5.330946180555555,11.215196397569445
3121,00:02:10.130,1.005966403093563,7.152135778356481,10.286051432291666,5.818142361111111,4.993272569444445,10.64499240451389
3122,00:02:10.172,1.0252346667802723,6.691342954282407,8.570556640625,5.339436848958333,4.779269748263889,9.955322265625
